player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Frelick,4,0,0,1,0,0,1,.294,.357,.399
J. Chourio,4,0,1,0,0,0,2,.259,.283,.453
W. Contreras,3,0,0,0,0,1,1,.237,.346,.347
C. Yelich,4,1,3,1,1,0,1,.239,.323,.427
R. Hoskins,4,1,1,0,0,0,2,.245,.335,.415
B. Turang,4,0,1,0,0,0,1,.265,.349,.346
C. Durbin,3,1,2,0,0,0,0,.221,.314,.319
D. Avans,2,0,0,1,0,0,1,.000,.000,.000
J. Ortiz,3,0,1,0,0,0,1,.187,.255,.251
