player,ip,h,r,er,bb,k,hr,pc_st,era
Z. Wheeler,6.0,4,2,1,0,9,0,94-61,2.76
T. Banks,1.0,4,2,2,0,0,0,16-13,4.06
J. Romano,1.0,0,0,0,1,1,0,21-15,7.11
M. Lazar,1.0,0,0,0,1,0,0,10-4,4.09
