player,ip,h,r,er,bb,k,hr,pc_st,era
B. Lord,5.2,2,1,1,4,7,0,90-53,4.20
P.J. Poulin,0.1,0,0,0,1,0,0,9-4,1.56
C. Beeter,1.0,0,0,0,2,0,0,22-9,5.19
J. Ferrer,1.0,0,0,0,0,2,0,16-9,3.97
C. Henry,1.0,1,0,0,0,1,0,17-10,3.73
