player,ip,h,r,er,bb,k,hr,pc_st,era
Y. Darvish,4.0,6,4,3,2,6,1,87-59,5.75
W. Peralta,0.2,1,1,0,0,1,0,14-9,3.41
D. Morgan,1.1,2,0,0,1,2,0,17-12,2.72
Y. Matsui,1.0,0,0,0,0,1,0,13-8,4.37
A. Jacob,2.0,1,1,1,2,1,0,29-17,5.34
