player,ip,h,r,er,bb,k,hr,pc_st,era
M. Gore,5.0,3,3,3,2,3,0,99-60,4.15
O. Ribalta,1.0,3,2,2,2,1,1,35-18,6.23
C. Beeter,1.0,0,0,0,3,1,0,33-15,6.59
K. Pilkington,1.0,0,0,0,0,1,0,10-7,5.17
