player,ip,h,r,er,bb,k,hr,pc_st,era
A. Gomber,5.0,2,0,0,1,4,0,76-55,0.00
J. Bird,1.0,4,1,1,0,1,0,26-18,2.23
T. Kinley,1.0,0,0,0,0,1,0,8-8,7.58
J. Mejia,1.0,0,0,0,0,1,0,11-8,3.54
R. Rolison,1.0,0,0,0,1,1,0,14-6,6.60
