player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
P. Goldschmidt,5,3,3,1,1,0,1,.282,.338,.424
A. Rosario,3,0,2,1,0,0,1,.750,.750,1.000
T. Grisham,2,0,0,0,0,0,0,.248,.355,.470
C. Bellinger,4,0,2,1,0,1,0,.278,.330,.500
G. Stanton,3,1,1,2,1,2,1,.270,.343,.532
A. Slater,1,0,0,0,0,0,0,.000,.000,.000
J. Dominguez,4,0,0,0,0,0,1,.260,.334,.399
J. Chisholm Jr.,4,0,1,0,0,1,1,.246,.339,.478
A. Volpe,4,0,0,0,0,1,1,.219,.287,.423
A. Wells,5,1,1,0,0,0,1,.209,.267,.415
J. Caballero,3,0,0,0,0,0,1,.000,.000,.000
R. McMahon,1,0,0,0,0,0,0,.273,.368,.333
