player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Friedl,3,0,0,0,0,1,1,.265,.364,.377
W. Benson,1,0,0,0,0,0,0,.222,.273,.411
W. Banfield,0,0,0,0,0,0,0,.000,.000,.000
N. Marte,3,0,0,0,0,1,1,.298,.336,.512
E. De La Cruz,4,0,2,0,0,0,0,.276,.349,.460
M. McLain,0,1,0,0,0,0,0,.220,.300,.331
M. Andujar,4,0,0,0,0,0,0,.358,.414,.623
A. Hays,4,0,2,1,0,0,2,.259,.316,.441
S. Steer,4,0,0,0,0,0,1,.233,.300,.387
K. Hayes,3,0,2,0,0,1,0,.284,.342,.478
J. Trevino,3,0,0,0,0,0,1,.249,.284,.382
S. Espinal,4,0,1,0,0,0,0,.247,.297,.288
