player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Grisham,4,0,1,0,0,1,1,.245,.352,.462
B. Rice,4,0,1,0,0,1,2,.229,.324,.455
A. Judge,3,0,1,0,0,1,1,.339,.446,.702
C. Bellinger,2,1,0,0,0,2,0,.275,.330,.494
J. Chisholm Jr.,4,0,0,0,0,0,1,.240,.332,.467
J. Dominguez,2,1,0,0,0,2,0,.256,.333,.393
A. Volpe,4,0,1,1,0,0,0,.221,.288,.424
R. McMahon,1,0,1,0,0,1,0,.297,.395,.351
A. Rosario,1,0,0,0,0,0,0,.600,.600,.800
J. Caballero,1,0,0,0,0,0,0,.000,.000,.000
A. Wells,2,0,0,0,0,0,0,.208,.265,.413
P. Goldschmidt,2,1,1,1,1,0,0,.281,.337,.429
