player,ip,h,r,er,bb,k,hr,pc_st,era
B. Walter,6.2,6,1,1,0,9,1,97-70,1.53
S. Dubin,0.2,2,0,0,0,0,0,12-9,1.59
B. Sousa,1.2,0,0,0,0,2,0,12-9,1.82
J. Hader,1.0,0,0,0,0,1,0,13-9,1.45
