player,ip,h,r,er,bb,k,hr,pc_st,era
E. Lauer,6.0,3,2,2,1,6,0,94-65,2.65
N. Sandlin,1.0,1,1,1,0,1,1,16-11,2.45
B. Little,0.2,0,0,0,2,2,0,17-8,2.23
Y. Rodriguez,1.1,1,0,0,1,1,0,20-10,2.64
C. Green,1.0,0,0,0,0,1,0,14-8,3.79
