player,ip,h,r,er,bb,k,hr,pc_st,era
L. Giolito,5.0,7,4,2,3,2,0,94-53,3.38
J. Wilson,1.0,0,0,0,0,3,0,15-12,2.51
G. Weissert,0.2,1,1,1,1,0,0,15-7,3.03
B. Bernardino,1.1,1,0,0,0,2,0,18-12,3.14
