player,ip,h,r,er,bb,k,hr,pc_st,era
C. Rea,4.0,5,3,3,3,3,0,73-48,4.30
T. Rogers,1.0,4,3,3,0,2,0,21-17,3.38
A. Civale,3.0,1,0,0,0,4,0,41-25,5.09
B. Keller,1.0,0,0,0,2,2,0,26-15,2.20
A. Kittredge,1.0,0,0,0,0,2,0,13-11,3.65
