player,ip,h,r,er,bb,k,hr,pc_st,era
C. Flexen,4.0,3,3,3,3,2,1,68-39,1.47
C. Thielbar,1.0,2,2,2,0,1,1,20-14,2.29
J. Wicks,3.0,10,6,6,1,4,1,68-50,9.72
