player,ip,h,r,er,bb,k,hr,pc_st,era
S. Gray,5.1,2,3,3,4,6,0,91-50,4.45
M. Svanson,1.2,1,0,0,0,3,0,24-17,1.97
J. Romero,1.0,1,0,0,1,2,0,24-14,2.03
R. O'Brien,1.0,1,0,0,0,0,0,11-6,1.60
