player,ip,h,r,er,bb,k,hr,pc_st,era
E. Rodriguez,7.0,6,1,1,1,6,1,93-64,5.40
J. Morillo,1.0,1,0,0,0,1,0,16-12,4.60
J. Beeks,1.0,2,1,1,0,1,1,20-12,4.05
