player,ip,h,r,er,bb,k,hr,pc_st,era
M. Kelly,5.0,7,4,4,1,7,1,93-67,3.41
T. Scott,1.2,3,2,2,0,0,0,31-19,5.59
A. DeSclafani,2.1,3,2,2,0,2,1,38-25,7.71
