player,ip,h,r,er,bb,k,hr,pc_st,era
A. Gomber,6.0,5,6,6,3,3,2,92-63,6.52
N. Anderson,1.0,1,0,0,0,1,0,17-13,9.64
J. Mejia,1.0,0,0,0,0,2,0,17-12,3.95
