player,ip,h,r,er,bb,k,hr,pc_st,era
M. Wacha,5.2,4,1,1,2,5,0,83-51,3.45
A. Zerpa,1.0,0,0,0,1,0,0,14-8,3.61
J. Schreiber,0.1,0,0,0,0,1,0,6-4,3.51
D. Lynch,0.2,1,0,0,0,0,0,5-3,2.79
T. Clarke,0.1,0,0,0,0,0,0,3-1,3.04
C. Estevez,1.0,0,0,0,1,0,0,19-9,2.49
