player,ip,h,r,er,bb,k,hr,pc_st,era
N. Pivetta,6.0,7,1,1,0,6,1,90-65,3.25
B. Hoeing,0.2,2,2,2,1,1,0,19-12,4.91
A. Morejon,1.1,0,0,0,0,1,0,17-12,1.89
R. Suarez,1.0,3,1,1,0,1,0,16-10,4.04
