player,ip,h,r,er,bb,k,hr,pc_st,era
S. Smith,4.2,6,6,6,3,6,1,97-62,3.86
T. Alexander,2.1,0,0,0,0,3,0,29-18,4.97
S. Wilson,1.0,1,0,0,0,1,0,18-10,1.67
