player,ip,h,r,er,bb,k,hr,pc_st,era
J. deGrom,6.2,6,3,3,1,8,0,99-67,2.86
D. Coulombe,0.2,1,0,0,1,1,0,22-13,1.04
S. Armstrong,1.2,0,0,0,0,2,0,22-12,2.81
