player,ip,h,r,er,bb,k,hr,pc_st,era
E. Lauer,5.0,4,1,1,3,4,0,102-63,2.76
T. Nance,2.0,2,0,0,0,4,0,28-21,1.20
S. Dominguez,1.0,0,0,0,1,0,0,13-8,3.78
T. Heineman,1.0,1,1,1,0,0,0,10-8,9.00
