player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
C. Keith,2,0,0,0,0,1,1,.262,.344,.421
A. Ibanez,2,0,1,0,0,0,0,.240,.301,.364
G. Torres,4,0,0,0,0,0,0,.265,.362,.410
K. Carpenter,4,1,2,0,0,0,2,.268,.295,.539
S. Torkelson,4,0,1,0,0,0,1,.242,.330,.483
R. Greene,3,0,0,0,0,1,1,.269,.316,.508
W. Perez,1,0,0,1,0,2,1,.261,.317,.478
J. Baez,4,0,1,0,0,0,2,.265,.293,.420
T. Sweeney,2,0,0,0,0,0,0,.206,.274,.298
J. Jones,1,0,0,0,0,0,0,.222,.300,.469
Z. McKinstry,1,0,0,0,0,0,0,.263,.342,.445
J. Rogers,3,0,0,0,0,1,1,.180,.286,.326
