player,ip,h,r,er,bb,k,hr,pc_st,era
C. Criswell,7.0,7,1,1,2,4,1,84-55,3.57
G. Whitlock,1.0,0,0,0,0,1,0,12-10,2.98
A. Chapman,1.0,0,0,0,0,1,0,9-7,1.26
G. Weissert,1.0,0,0,0,0,0,0,12-8,2.87
