player,ip,h,r,er,bb,k,hr,pc_st,era
H. Greene,6.1,5,1,1,1,7,0,101-61,2.70
S. Barlow,0.2,0,0,0,0,0,0,8-5,3.26
T. Santillan,1.0,0,0,0,1,0,0,13-7,2.57
E. Pagan,0.1,3,3,3,0,0,2,16-10,3.34
Y. Zulueta,0.2,0,0,0,0,0,0,7-4,4.50
