player,ip,h,r,er,bb,k,hr,pc_st,era
C. Horton,5.0,6,2,2,2,4,1,70-45,2.92
B. Brown,2.0,4,3,2,0,5,0,47-31,5.88
D. Pomeranz,0.2,3,2,2,0,0,1,17-11,2.09
B. Keller,0.1,0,0,0,0,1,0,5-3,2.28
A. Kittredge,1.0,1,0,0,1,0,0,19-11,3.83
