player,ip,h,r,er,bb,k,hr,pc_st,era
A. Civale,5.0,5,5,2,2,4,1,93-57,4.60
T. Gilbert,1.2,2,1,1,0,2,1,23-16,3.13
D. Altavilla,1.1,0,0,0,0,0,0,18-13,1.69
