player,ip,h,r,er,bb,k,hr,pc_st,era
R. Olson,4.1,6,1,1,1,3,1,89-52,2.89
T. Holton,2.2,1,0,0,0,4,0,41-27,3.86
T. Kahnle,0.2,1,0,0,1,0,0,17-11,2.97
W. Vest,1.1,1,0,0,1,1,0,25-15,2.25
