player,ip,h,r,er,bb,k,hr,pc_st,era
G. Jax,1.0,2,0,0,0,1,0,18-14,4.89
I. Seymour,4.0,5,5,1,2,5,0,89-56,2.89
B. Van Belle,2.0,4,2,2,0,3,1,37-28,5.40
M. Montgomery,1.0,1,0,0,0,1,0,17-12,4.70
K. Kelly,1.0,0,0,0,0,0,0,9-6,5.46
