player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Friedl,5,0,1,1,0,0,0,.264,.363,.376
N. Marte,5,2,2,0,0,0,0,.300,.338,.518
E. De La Cruz,5,0,1,0,0,0,1,.275,.347,.458
A. Hays,5,1,3,1,0,0,0,.264,.320,.444
G. Lux,4,0,1,0,0,0,1,.277,.354,.382
W. Benson,1,1,0,0,0,0,0,.220,.272,.409
S. Steer,4,1,2,3,1,0,2,.236,.302,.397
K. Hayes,2,0,0,0,0,2,0,.275,.351,.464
M. McLain,3,1,1,0,0,0,1,.221,.300,.331
W. Banfield,2,0,0,0,0,0,2,.000,.000,.000
M. Andujar,0,0,0,0,0,1,0,.358,.424,.623
J. Trevino,0,0,0,0,0,1,0,.249,.287,.382
