player,ip,h,r,er,bb,k,hr,pc_st,era
L. Garcia,1.2,0,0,0,1,1,0,27-14,3.52
A. Blubaugh,3.1,0,0,0,1,4,0,40-28,2.57
E. De Los Santos,0.1,2,1,1,0,0,1,8-5,3.79
S. Okert,1.0,1,0,0,0,1,0,17-11,2.92
B. King,1.2,1,0,0,0,1,0,21-13,2.66
B. Abreu,1.0,2,2,2,2,2,0,30-18,2.49
C. Kimbrel,0.1,1,1,0,0,1,0,11-8,0.00
