player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
N. Kurtz,1,1,0,0,0,1,1,.308,.402,.632
C. Cortes,1,0,0,0,0,0,1,.288,.309,.365
B. Harris,1,0,0,0,0,0,0,.229,.317,.286
S. Langeliers,4,0,0,0,0,0,0,.264,.310,.543
B. Rooker,3,0,1,2,0,1,0,.269,.342,.491
T. Soderstrom,4,0,0,0,0,0,2,.272,.344,.471
J. Wilson,4,0,1,0,0,0,1,.310,.352,.448
C. Thomas,3,0,0,0,0,0,0,.239,.284,.478
J. Bleday,0,0,0,0,0,1,0,.208,.299,.378
L. Butler,4,0,2,0,0,0,0,.229,.301,.400
D. Hernaiz,3,0,0,0,0,0,2,.253,.318,.368
Z. Gelof,3,1,1,0,0,0,1,.128,.167,.231
