player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. India,3,1,0,0,0,1,1,.240,.324,.342
B. Witt Jr.,4,2,1,0,0,1,2,.285,.340,.493
V. Pasquantino,3,1,1,1,0,1,0,.264,.328,.439
T. Tolbert,1,1,1,2,0,0,0,.240,.269,.360
M. Garcia,3,0,0,1,0,1,0,.297,.353,.463
S. Perez,4,0,1,0,0,0,0,.256,.299,.466
M. Yastrzemski,1,0,0,1,0,0,0,.125,.111,.500
N. Loftin,2,0,0,0,0,0,0,.207,.244,.362
A. Frazier,4,0,0,0,0,0,1,.229,.263,.400
J. Rave,2,0,0,0,0,0,1,.173,.281,.306
R. Grichuk,2,1,0,0,0,0,1,.200,.238,.350
K. Isbel,4,1,2,1,0,0,0,.260,.294,.375
