player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Pena,3,0,1,0,0,1,0,.310,.367,.479
C. Correa,4,0,1,0,0,0,1,.333,.382,.476
J. Altuve,4,0,0,0,0,0,2,.278,.342,.463
C. Walker,4,0,0,0,0,0,1,.235,.303,.390
Y. Diaz,4,0,1,0,0,0,1,.252,.280,.413
R. Urias,3,0,1,0,0,0,2,.308,.341,.462
V. Caratini,1,0,0,0,0,0,1,.256,.315,.404
K. Ort,0,0,0,0,0,0,0,.000,.000,.000
M. Dubon,2,0,0,0,0,0,1,.261,.306,.387
J. Sanchez,1,0,0,0,0,0,0,.161,.217,.250
C. Smith,2,0,0,0,0,0,1,.249,.318,.366
J. Melton,1,0,0,0,0,0,1,.176,.236,.216
C. McCormick,1,0,0,0,0,1,1,.225,.293,.315
T. Trammell,1,0,0,0,0,0,0,.208,.313,.354
