player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
N. Eaton,3,0,1,0,0,0,1,.279,.333,.326
N. Lowe,1,0,0,0,0,0,1,.324,.381,.568
A. Bregman,4,0,0,0,0,0,1,.281,.364,.485
T. Story,3,0,0,0,0,0,2,.259,.306,.436
D. Hamilton,1,0,0,0,0,0,0,.200,.257,.316
R. Gonzalez,4,0,2,0,0,0,0,.302,.339,.494
R. Refsnyder,3,1,1,0,0,1,1,.280,.360,.487
J. Duran,3,0,1,0,0,1,0,.260,.337,.449
C. Rafaela,4,0,0,0,0,0,0,.248,.292,.423
N. Sogard,4,0,1,1,0,0,1,.242,.315,.318
C. Wong,3,0,1,0,0,0,2,.196,.267,.243
A. Sanchez,1,0,0,0,0,0,1,.000,.000,.000
