player,ip,h,r,er,bb,k,hr,pc_st,era
D. Enns,2.2,2,1,1,0,3,1,34-22,4.83
R. Contreras,4.1,3,0,0,1,2,0,71-47,0.00
K. Akin,2.0,2,2,2,0,2,1,26-19,3.29
