player,ip,h,r,er,bb,k,hr,pc_st,era
R. Pepiot,5.0,1,0,0,3,6,0,93-53,3.70
M. Englert,2.0,3,1,1,1,3,0,41-26,4.01
G. Jax,1.0,0,0,0,1,2,0,14-10,4.82
B. Baker,1.0,0,0,0,0,1,0,11-7,3.95
