player,ip,h,r,er,bb,k,hr,pc_st,era
S. Baz,6.2,3,0,0,4,6,0,106-60,4.54
M. Montgomery,0.1,0,0,0,0,0,0,3-2,5.32
E. Orze,1.2,2,0,0,3,2,0,46-27,1.24
C. Sulser,0.1,0,0,0,0,0,0,4-2,2.84
