player,ip,h,r,er,bb,k,hr,pc_st,era
J. Flaherty,5.2,4,1,1,2,4,1,101-66,4.74
T. Kahnle,1.1,1,0,0,0,3,0,23-16,4.76
T. Holton,0.2,1,2,2,1,0,1,15-9,3.84
B. Hanifee,0.1,0,0,0,0,1,0,5-4,3.23
