player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Frelick,6,0,0,0,0,0,1,.294,.356,.410
J. Ortiz,3,0,0,0,0,0,0,.232,.284,.331
A. Seigler,2,1,1,0,0,1,1,.222,.308,.222
W. Contreras,5,0,2,0,0,1,1,.263,.362,.396
C. Yelich,4,0,0,0,0,1,2,.270,.347,.472
A. Vaughn,4,0,0,0,0,1,0,.330,.395,.624
C. Durbin,5,2,2,0,0,0,0,.256,.337,.369
B. Turang,4,2,2,1,0,1,1,.279,.345,.413
S. Berroa,1,0,0,0,0,0,0,.000,.167,.000
T. Black,1,0,0,0,0,2,0,.286,.545,.429
A. Monasterio,1,1,1,3,1,0,0,.254,.309,.429
B. Lockridge,5,0,0,0,0,0,1,.258,.306,.290
