player,ip,h,r,er,bb,k,hr,pc_st,era
K. Gausman,7.0,3,1,1,2,8,0,102-74,3.85
B. Fisher,1.0,0,0,0,0,2,0,13-10,2.36
T. Nance,1.0,0,0,0,0,1,0,17-13,0.84
