player,ip,h,r,er,bb,k,hr,pc_st,era
W. Miley,5.0,5,3,3,4,2,0,78-42,9.00
I. Gibaut,1.0,1,0,0,0,1,0,15-11,5.19
G. Ashcraft,1.0,1,1,1,2,2,1,22-12,3.90
T. Santillan,1.0,0,0,0,0,0,0,10-7,2.90
E. Pagan,1.0,0,0,0,1,2,0,14-8,3.45
