player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,4,0,0,0,0,0,0,.306,.364,.384
J. Marsee,4,0,0,0,0,0,0,.353,.450,.706
A. Ramirez,4,2,2,1,1,0,0,.237,.286,.443
O. Lopez,4,0,1,0,0,0,0,.241,.311,.363
L. Hicks,3,0,0,0,0,0,0,.261,.354,.365
H. Hernandez,4,1,1,1,0,0,1,.286,.338,.476
T. Johnston,2,1,2,1,1,0,0,.214,.241,.357
D. Myers,1,0,0,0,0,0,1,.237,.296,.326
E. Wagaman,1,1,1,1,0,0,0,.232,.282,.351
D. Hill,4,0,1,1,0,0,0,.212,.274,.346
G. Pauley,2,0,0,0,0,0,1,.229,.310,.371
J. Sanoja,2,0,0,0,0,0,0,.240,.283,.382
