player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Grisham,5,2,3,2,2,0,1,.249,.353,.464
B. Rice,4,0,1,0,0,0,0,.239,.334,.473
J. Caballero,1,0,0,0,0,0,0,.348,.423,.652
A. Rosario,0,0,0,0,0,0,0,.500,.500,.750
A. Judge,4,0,0,0,0,1,2,.330,.445,.684
C. Bellinger,4,0,1,0,0,0,1,.272,.325,.498
J. Chisholm Jr.,3,0,0,0,0,1,2,.236,.333,.472
J. Dominguez,3,0,1,0,0,0,1,.257,.330,.386
P. Goldschmidt,1,0,0,0,0,0,0,.279,.332,.425
A. Volpe,4,1,0,0,0,0,2,.213,.280,.409
R. McMahon,3,0,0,0,0,0,3,.239,.350,.343
G. Stanton,1,1,1,2,1,0,0,.311,.389,.642
A. Wells,4,2,2,2,2,0,1,.209,.266,.425
