player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,5,2,2,1,1,0,1,.305,.363,.383
J. Sanoja,1,0,1,0,0,0,0,.245,.289,.391
K. Stowers,4,3,2,1,0,1,0,.286,.365,.541
D. Hill,1,0,0,0,0,0,0,.210,.275,.350
A. Ramirez,5,1,1,2,0,0,0,.236,.283,.437
L. Hicks,5,2,2,1,0,1,2,.262,.356,.367
O. Lopez,5,1,1,0,0,0,1,.241,.313,.367
J. Marsee,5,2,4,7,2,0,0,.436,.542,.872
H. Hernandez,5,0,0,0,0,0,3,.288,.342,.489
T. Johnston,1,0,0,0,0,0,0,.174,.174,.217
D. Myers,4,0,0,0,0,0,2,.238,.298,.328
G. Pauley,4,2,4,1,1,1,0,.239,.318,.388
