player,ip,h,r,er,bb,k,hr,pc_st,era
G. Holman,1.0,0,0,0,0,0,0,8-4,3.91
J. Springs,6.0,5,4,3,0,8,1,85-63,4.64
T. Ferguson,1.0,3,3,3,1,1,0,30-15,5.08
