player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
G. Torres,3,1,0,0,0,1,2,.259,.362,.396
K. Carpenter,3,1,1,0,0,0,1,.255,.296,.505
R. Greene,3,1,0,0,0,1,1,.267,.322,.505
S. Torkelson,4,0,0,0,0,0,0,.234,.327,.459
W. Perez,2,1,2,1,0,1,0,.272,.332,.484
C. Keith,2,0,0,0,0,0,0,.254,.330,.410
A. Ibanez,1,0,0,0,0,0,1,.235,.290,.362
D. Dingler,1,0,0,0,0,0,1,.276,.325,.427
T. Sweeney,0,0,0,0,0,0,0,.204,.264,.305
Z. McKinstry,3,0,0,1,0,0,1,.266,.342,.447
J. Rogers,4,0,1,0,0,0,2,.204,.292,.363
P. Meadows,3,0,0,0,0,1,0,.202,.280,.318
