player,ip,h,r,er,bb,k,hr,pc_st,era
S. Lugo,6.1,3,2,2,2,5,2,102-60,3.73
A. Zerpa,1.2,1,0,0,1,0,0,29-17,3.63
J. Schreiber,1.0,0,0,0,1,0,0,11-6,3.24
