player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
K. Marte,4,1,1,1,1,0,0,.299,.402,.603
G. Perdomo,3,0,0,0,0,1,0,.269,.365,.418
L. Gurriel Jr.,4,0,1,0,0,0,1,.251,.299,.422
E. Suarez,4,1,1,1,1,0,3,.250,.318,.561
R. Grichuk,3,0,0,0,0,0,0,.239,.280,.420
B. Alexander,3,0,0,0,0,0,0,.000,.000,.000
J. McCann,3,0,0,0,0,0,1,.364,.533,.727
T. Tawa,3,0,0,0,0,0,1,.199,.262,.358
A. Thomas,3,0,0,0,0,0,1,.245,.288,.369
