player,ip,h,r,er,bb,k,hr,pc_st,era
S. Lugo,6.1,6,1,1,2,7,1,101-65,2.65
L. Erceg,0.2,0,0,0,0,1,0,12-7,1.95
T. Clarke,0.2,1,0,0,0,1,0,10-7,3.42
C. Estevez,1.1,3,1,1,0,2,1,33-20,2.19
