player,ip,h,r,er,bb,k,hr,pc_st,era
M. McGreevy,6.0,7,3,3,0,2,1,74-48,4.41
K. Leahy,1.0,1,1,1,0,1,0,14-9,2.59
R. O'Brien,1.0,2,0,0,0,0,0,10-7,1.69
J. Romero,1.0,2,2,2,1,3,1,34-20,2.36
