timestamp,player_name,current_odds,previous_odds,opening_odds,movement_from_previous,previous_delta,total_runs,trend_direction
2025-08-19T14:03:31.513966,Jurickson Profar,−235,−235,−235,NEW,0,1,none
2025-08-19T14:03:31.513966,Carlos Correa,−230,−230,−230,NEW,0,1,none
2025-08-19T14:03:31.513966,Luis Robert,−230,−230,−230,NEW,0,1,none
2025-08-19T14:03:31.513966,Gleyber Torres,−230,−230,−230,NEW,0,1,none
2025-08-19T14:03:31.513966,Tyler Soderstrom,−230,−230,−230,NEW,0,1,none
2025-08-19T14:03:31.513966,Brenton Doyle,−230,−230,−230,NEW,0,1,none
2025-08-19T14:03:31.513966,Warming Bernabel,−230,−230,−230,NEW,0,1,none
2025-08-19T14:03:31.513966,Geraldo Perdomo,−225,−225,−225,NEW,0,1,none
2025-08-19T14:03:31.513966,Yainer Diaz,−225,−225,−225,NEW,0,1,none
2025-08-19T14:03:31.513966,Samuel Basallo,−225,−225,−225,NEW,0,1,none
2025-08-19T14:03:31.513966,Carlos Santana,−225,−225,−225,NEW,0,1,none
2025-08-19T14:03:31.513966,Mike Yastrzemski,−225,−225,−225,NEW,0,1,none
2025-08-19T14:03:31.513966,Austin Martin,−225,−225,−225,NEW,0,1,none
2025-08-19T14:03:31.513966,Andrew Vaughn,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,CJ Abrams,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,Josh Smith,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,Josh Bell,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,Matt Olson,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,Pete Crow-Armstrong,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,Andrew Benintendi,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,Ha-Seong Kim,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,Jordan Beck,−220,−220,−220,NEW,0,1,none
2025-08-19T14:03:31.513966,Heriberto Hernandez,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,Adam Frazier,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,Josh Jung,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,Sal Frelick,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,Miguel Vargas,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,Ronny Mauricio,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,Mike Tauchman,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,Ivan Herrera,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,James Wood,−215,−215,−215,NEW,0,1,none
2025-08-19T14:03:31.513966,Liam Hicks,−210,−210,−210,NEW,0,1,none
2025-08-19T14:03:31.513966,Colt Keith,−210,−210,−210,NEW,0,1,none
2025-08-19T14:03:31.513966,Jose Altuve,−210,−210,−210,NEW,0,1,none
2025-08-19T14:03:31.513966,William Contreras,−210,−210,−210,NEW,0,1,none
2025-08-19T14:03:31.513966,Brett Baty,−210,−210,−210,NEW,0,1,none
2025-08-19T14:03:31.513966,Cal Raleigh,−210,−210,−210,NEW,0,1,none
2025-08-19T14:03:31.513966,Brent Rooker,−210,−210,−210,NEW,0,1,none
2025-08-19T14:03:31.513966,Cedric Mullins,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,David Fry,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Javier Sanoja,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Ramon Laureano,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Randy Arozarena,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Kyle Karros,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Jake Mangum,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Bryan Reynolds,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Daylen Lile,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Nolan Schanuel,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Junior Caminero,−205,−205,−205,NEW,0,1,none
2025-08-19T14:03:31.513966,Andrew Vaughn,−200,−200,−200,NEW,0,1,none
2025-08-19T14:03:31.513966,Nick Castellanos,−200,−200,−200,NEW,0,1,none
2025-08-19T14:03:31.513966,Spencer Steer,−200,−200,−200,NEW,0,1,none
2025-08-19T14:03:31.513966,Tyler Stephenson,−200,−200,−200,NEW,0,1,none
2025-08-19T14:03:31.513966,Chase Meidroth,−200,−200,−200,NEW,0,1,none
2025-08-19T14:03:31.513966,Brice Turang,−200,−200,−200,NEW,0,1,none
2025-08-19T14:03:31.513966,Tommy Pham,−200,−200,−200,NEW,0,1,none
2025-08-19T14:03:31.513966,Paul Goldschmidt,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Kerry Carpenter,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Kyle Schwarber,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,William Contreras,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Gabriel Arias,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Masyn Winn,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Kyle Teel,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Isaac Collins,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Jonathan India,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Colton Cowser,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Marcell Ozuna,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Ke'Bryan Hayes,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Ryan O'Hearn,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Ty France,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Mike Trout,−195,−195,−195,NEW,0,1,none
2025-08-19T14:03:31.513966,Jonah Heim,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Dylan Beavers,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Christian Yelich,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Josh Naylor,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Mickey Moniak,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Nathaniel Lowe,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Lars Nootbaar,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Ozzie Albies,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Andres Gimenez,−190,−190,−190,NEW,0,1,none
2025-08-19T14:03:31.513966,Carlos Narvaez,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Evan Carter,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Javier Baez,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Luis Torrens,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Darell Hernaiz,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Seiya Suzuki,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Heliot Ramos,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Curtis Mead,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Gavin Sheets,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Riley Greene,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Nick Gonzales,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Daulton Varsho,−185,−185,−185,NEW,0,1,none
2025-08-19T14:03:31.513966,Eric Wagaman,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Jung Hoo Lee,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Michael Busch,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Ryan Jeffers,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Isiah Kiner-Falefa,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Caleb Durbin,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Trent Grisham,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Chandler Simpson,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Jo Adell,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Jake Cronenworth,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Nacho Alvarez Jr.,−180,−180,−180,NEW,0,1,none
2025-08-19T14:03:31.513966,Brayan Rocchio,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,C.J. Kayfus,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Brice Turang,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Kyle Isbel,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Paul DeJong,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Willy Adames,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Giancarlo Stanton,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Brooks Baldwin,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Royce Lewis,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Christian Yelich,−175,−175,−175,NEW,0,1,none
2025-08-19T14:03:31.513966,Matt Shaw,−170,−170,−170,NEW,0,1,none
2025-08-19T14:03:31.513966,Max Kepler,−170,−170,−170,NEW,0,1,none
2025-08-19T14:03:31.513966,Dansby Swanson,−170,−170,−170,NEW,0,1,none
2025-08-19T14:03:31.513966,Nico Hoerner,−170,−170,−170,NEW,0,1,none
2025-08-19T14:03:31.513966,Michael Busch,−170,−170,−170,NEW,0,1,none
2025-08-19T14:03:31.513966,Brandon Lowe,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Wenceel Perez,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Dylan Crews,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Rafael Devers,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Thomas Saggese,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Eugenio Suarez,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Caleb Durbin,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Ian Happ,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Rowdy Tellez,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Willson Contreras,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Andrew McCutchen,−165,−165,−165,NEW,0,1,none
2025-08-19T14:03:31.513966,Spencer Torkelson,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Christian Walker,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Anthony Volpe,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Adrian Del Castillo,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Brandon Marsh,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Joey Ortiz,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Brady House,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Pavin Smith,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Pete Crow-Armstrong,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Kody Clemens,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Carson Kelly,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Troy Johnston,−160,−160,−160,NEW,0,1,none
2025-08-19T14:03:31.513966,Seiya Suzuki,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Mauricio Dubon,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Nick Allen,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Willi Castro,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Logan O'Hoppe,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,J.P. Crawford,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Jacob Young,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Ian Happ,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Jared Triolo,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Owen Caissie,−155,−155,−155,NEW,0,1,none
2025-08-19T14:03:31.513966,Casey Schmitt,−150,−150,−150,NEW,0,1,none
2025-08-19T14:03:31.513966,Blaze Alexander,−150,−150,−150,NEW,0,1,none
2025-08-19T14:03:31.513966,Dominic Canzone,−150,−150,−150,NEW,0,1,none
2025-08-19T14:03:31.513966,Isaac Collins,−150,−150,−150,NEW,0,1,none
2025-08-19T14:03:31.513966,Christian Moore,−150,−150,−150,NEW,0,1,none
2025-08-19T14:03:31.513966,Ben Rice,−150,−150,−150,NEW,0,1,none
2025-08-19T14:03:31.513966,Coby Mayo,−150,−150,−150,NEW,0,1,none
2025-08-19T14:03:31.513966,Riley Adams,−150,−150,−150,NEW,0,1,none
2025-08-19T14:03:31.513966,Joc Pederson,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Joey Ortiz,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Alek Thomas,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Ramon Urias,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Elias Diaz,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Taylor Ward,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Brooks Lee,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,John Rave,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Dylan Carlson,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Ryan Ritter,−145,−145,−145,NEW,0,1,none
2025-08-19T14:03:31.513966,Jazz Chisholm,−140,−140,−140,NEW,0,1,none
2025-08-19T14:03:31.513966,Owen Caissie,−140,−140,−140,NEW,0,1,none
2025-08-19T14:03:31.513966,Yoan Moncada,−140,−140,−140,NEW,0,1,none
2025-08-19T14:03:31.513966,Zach McKinstry,−135,−135,−135,NEW,0,1,none
2025-08-19T14:03:31.513966,Danny Jansen,−135,−135,−135,NEW,0,1,none
2025-08-19T14:03:31.513966,Austin Hedges,−135,−135,−135,NEW,0,1,none
2025-08-19T14:03:31.513966,Dominic Smith,−135,−135,−135,NEW,0,1,none
2025-08-19T14:03:31.513966,Cam Smith,−135,−135,−135,NEW,0,1,none
2025-08-19T14:03:31.513966,Dansby Swanson,−135,−135,−135,NEW,0,1,none
2025-08-19T14:03:31.513966,Lawrence Butler,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Nathan Church,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Blake Perkins,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Matt Shaw,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Bryson Stott,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Christian Koss,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Nolan Gorman,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Jake Rogers,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Pedro Pages,−130,−130,−130,NEW,0,1,none
2025-08-19T14:03:31.513966,Reese McGuire,−125,−125,−125,NEW,0,1,none
2025-08-19T14:03:31.513966,Brett Harris,−125,−125,−125,NEW,0,1,none
2025-08-19T14:03:31.513966,Mitch Garver,−125,−125,−125,NEW,0,1,none
2025-08-19T14:03:31.513966,Luis Urias,−125,−125,−125,NEW,0,1,none
2025-08-19T14:03:31.513966,Henry Davis,−125,−125,−125,NEW,0,1,none
2025-08-19T14:03:31.513966,Nick Fortes,−120,−120,−120,NEW,0,1,none
2025-08-19T14:03:31.513966,Jack Suwinski,−120,−120,−120,NEW,0,1,none
2025-08-19T14:03:31.513966,Edouard Julien,−120,−120,−120,NEW,0,1,none
2025-08-19T14:03:31.513966,Brandon Lockridge,−120,−120,−120,NEW,0,1,none
2025-08-19T14:03:31.513966,Colby Thomas,−120,−120,−120,NEW,0,1,none
2025-08-19T14:03:31.513966,Everson Pereira,−120,−120,−120,NEW,0,1,none
2025-08-19T14:03:31.513966,Chas McCormick,−120,−120,−120,NEW,0,1,none
2025-08-19T14:03:31.513966,Cole Young,−115,−115,−115,NEW,0,1,none
2025-08-19T14:03:31.513966,Ryan McMahon,−115,−115,−115,NEW,0,1,none
2025-08-19T14:03:31.513966,Bryce Teodosio,−115,−115,−115,NEW,0,1,none
2025-08-19T14:03:31.513966,Christopher Morel,−115,−115,−115,NEW,0,1,none
2025-08-19T14:03:31.513966,Jose Herrera,−105,−105,−105,NEW,0,1,none
2025-08-19T14:03:31.513966,Drew Gilbert,−105,−105,−105,NEW,0,1,none
2025-08-19T14:03:31.513966,Nate Eaton,−105,−105,−105,NEW,0,1,none
2025-08-19T14:03:31.513966,Patrick Bailey,+100,+100,+100,NEW,0,1,none
