"id","name","api_pitch_type_group03","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
662139,"Varsho, Daulton","SI",14,0.7857142857142857,0.21428571428571427,0,0.21428571428571427,0,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.0714285714285714,0,0.14285714285714285
592885,"Yelich, Christian","SL",28,0.5357142857142857,0.4642857142857143,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.39285714285714285,0.35714285714285715,0.25,0.25,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714288,0.17857142857142858
657757,"Sheets, Gavin","FF",9,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.5555555555555556,0,0,0.2222222222222222,0.7777777777777778,0,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.6666666666666667
642133,"Tellez, Rowdy","SI",19,0.47368421052631576,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.2631578947368421
664983,"McCarthy, Jake","CU",8,0.625,0.375,0.25,0.125,0,0.5,0.375,0.125,0.375,0.125,0.125,0.125,0.25,0
670541,"Alvarez, Yordan","CU",11,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.2727272727272727,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.18181818181818182,0,0.09090909090909094,0.18181818181818182,0.2727272727272727
660271,"Ohtani, Shohei","SL",34,0.4117647058823529,0.5882352941176471,0.35294117647058826,0.20588235294117646,0.029411764705882353,0.4117647058823529,0.4411764705882353,0.14705882352941177,0.2647058823529412,0.14705882352941177,0,0.14705882352941174,0.2941176470588235,0.14705882352941177
453568,"Blackmon, Charlie","SI",32,0.4375,0.5625,0.125,0.375,0.0625,0.40625,0.375,0.21875,0.21875,0.21875,0,0.1875,0.15625,0.21875
665120,"Walsh, Jared","SL",16,0.375,0.625,0.1875,0.3125,0.125,0.5,0.5,0,0.1875,0.1875,0,0.3125,0.3125,0
643217,"Benintendi, Andrew","SL",22,0.45454545454545453,0.5454545454545454,0.13636363636363635,0.3181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909094,0.36363636363636365
