"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
665833,"Cruz, Oneil","L",78.484002644628,33.64902697330284,9.358060823294943,-7.571101684166188,"0.49586776859504132231",8.189858259053286,35.201713146785806,,,"484"
691406,"Caminero, Junior","R",78.03861148698873,26.284683032324732,6.665798598930135,-4.3110149393902155,"0.53903345724907063197",7.729235360572122,35.254121267936455,,,"538"
691023,"Walker, Jordan","R",77.63204610119053,32.24128781612593,5.790381710076106,-6.600544554699078,"0.43750000000000000000",6.798687562023117,32.03295690444541,,,"336"
666176,"Adell, Jo","R",77.4896529956897,32.25167390781048,7.711802207203319,-5.433829721052562,"0.51293103448275862069",0.6520938994013578,26.041252824837823,,,"464"
592450,"Judge, Aaron","R",76.89208756388416,38.66846259444258,14.613512234034935,-6.130652706583311,"0.54003407155025553663",3.9636678677824455,30.635672499981805,,,"587"
656941,"Schwarber, Kyle","L",76.73109757299262,29.94335078021998,14.056454175716945,-5.656733711937406,"0.65328467153284671533",11.180608375313879,32.51211482739666,,,"548"
665489,"Guerrero Jr., Vladimir","R",76.33249622718056,26.818807222624212,1.611345681857367,-2.0399058407438044,"0.33265720081135902637",6.538161829713055,33.378221875469116,,,"493"
575929,"Contreras, Willson","R",76.22355454382824,33.19747053643939,8.917741645813074,-0.9547356627793854,"0.48300536672629695886",5.305337354238096,28.398501245752193,,,"559"
624413,"Alonso, Pete","R",76.146975215311,33.46825835794675,10.246899483203018,0.20132729864810384,"0.59489633173843700159",5.320864851658634,29.147564529369646,,,"627"
660271,"Ohtani, Shohei","L",76.0783756581197,36.85290285425603,15.610432023875848,-3.2393375907246047,"0.53333333333333333333",-0.312286317193804,28.604867944074005,,,"585"
695578,"Wood, James","L",76.05413256505577,40.35688755354408,9.883166318536452,0.9750254219934577,"0.39219330855018587361",1.6025038604748738,32.66235163317969,,,"538"
680718,"Barger, Addison","L",75.96288108033238,28.064378212199045,10.319390770207036,-9.024402557831486,"0.54293628808864265928",0.8558334219063555,33.33281371644506,,,"361"
663586,"Riley, Austin","R",75.82108272588061,32.145874369639536,10.802594079087376,-4.637152229074991,"0.46707503828483920368",6.880502587369511,35.56031316982398,,,"653"
