"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
677800,"Abreu, Wilyer",160,0.30625,0.69375,0.40625,0.19375,0.09375,0.5,0.29375,0.20625,0.19375,0.1,0.0125,0.30625,0.19375,0.19374999999999998
680776,"Duran, Jarren",189,0.43386243386243384,0.566137566137566,0.24867724867724866,0.23809523809523808,0.07936507936507936,0.36507936507936506,0.3862433862433862,0.24867724867724866,0.21693121693121692,0.1693121693121693,0.047619047619047616,0.14814814814814814,0.21693121693121692,0.20105820105820105
808982,"Lee, Jung Hoo",226,0.3938053097345133,0.6061946902654867,0.29646017699115046,0.26991150442477874,0.03982300884955752,0.4336283185840708,0.33185840707964603,0.2345132743362832,0.2168141592920354,0.12389380530973451,0.05309734513274336,0.2168141592920354,0.20796460176991152,0.18141592920353983
573262,"Yastrzemski, Mike",162,0.35185185185185186,0.6481481481481481,0.32098765432098764,0.25308641975308643,0.07407407407407407,0.38271604938271603,0.35802469135802467,0.25925925925925924,0.14814814814814814,0.14814814814814814,0.05555555555555555,0.2345679012345679,0.20987654320987653,0.2037037037037037
646240,"Devers, Rafael",154,0.4025974025974026,0.5974025974025974,0.3116883116883117,0.21428571428571427,0.07142857142857142,0.33766233766233766,0.43506493506493504,0.22727272727272727,0.17532467532467533,0.2077922077922078,0.01948051948051948,0.16233766233766234,0.22727272727272724,0.20779220779220778
650333,"Arraez, Luis",230,0.41739130434782606,0.582608695652174,0.24347826086956523,0.30869565217391304,0.030434782608695653,0.30434782608695654,0.30869565217391304,0.3869565217391304,0.16521739130434782,0.1608695652173913,0.09130434782608696,0.13913043478260873,0.14782608695652175,0.29565217391304344
630105,"Cronenworth, Jake",111,0.3333333333333333,0.6666666666666666,0.36036036036036034,0.21621621621621623,0.09009009009009009,0.3783783783783784,0.36036036036036034,0.26126126126126126,0.16216216216216217,0.11711711711711711,0.05405405405405406,0.21621621621621623,0.24324324324324323,0.2072072072072072
657757,"Sheets, Gavin",169,0.33727810650887574,0.6627218934911243,0.26627218934911245,0.30177514792899407,0.09467455621301775,0.47337278106508873,0.3254437869822485,0.20118343195266272,0.16568047337278108,0.11834319526627218,0.05325443786982249,0.30769230769230765,0.20710059171597633,0.14792899408284024
671221,"Waters, Drew",119,0.48739495798319327,0.5126050420168068,0.24369747899159663,0.25210084033613445,0.01680672268907563,0.40336134453781514,0.42016806722689076,0.17647058823529413,0.24369747899159663,0.226890756302521,0.01680672268907563,0.1596638655462185,0.19327731092436976,0.1596638655462185
664728,"Isbel, Kyle",159,0.4591194968553459,0.5408805031446541,0.18238993710691823,0.22012578616352202,0.13836477987421383,0.4025157232704403,0.36477987421383645,0.23270440251572327,0.20754716981132076,0.18867924528301888,0.06289308176100629,0.1949685534591195,0.17610062893081757,0.169811320754717
686469,"Pasquantino, Vinnie",230,0.39565217391304347,0.6043478260869565,0.28695652173913044,0.2217391304347826,0.09565217391304348,0.4782608695652174,0.3,0.2217391304347826,0.23478260869565218,0.10869565217391304,0.05217391304347826,0.24347826086956523,0.19130434782608696,0.16956521739130434
671277,"García Jr., Luis",206,0.46116504854368934,0.5388349514563107,0.21844660194174756,0.2815533980582524,0.038834951456310676,0.3592233009708738,0.46116504854368934,0.1796116504854369,0.2087378640776699,0.2087378640776699,0.043689320388349516,0.1504854368932039,0.2524271844660194,0.13592233009708737
663993,"Lowe, Nathaniel",176,0.42045454545454547,0.5795454545454545,0.2556818181818182,0.26704545454545453,0.056818181818181816,0.32954545454545453,0.36363636363636365,0.3068181818181818,0.18181818181818182,0.1875,0.05113636363636364,0.1477272727272727,0.17613636363636365,0.2556818181818182
669242,"Edman, Tommy",139,0.4316546762589928,0.5683453237410072,0.26618705035971224,0.23741007194244604,0.06474820143884892,0.38848920863309355,0.33093525179856115,0.2805755395683453,0.2158273381294964,0.14388489208633093,0.07194244604316546,0.17266187050359716,0.18705035971223022,0.20863309352517984
660271,"Ohtani, Shohei",162,0.4012345679012346,0.5987654320987654,0.41358024691358025,0.18518518518518517,0,0.49382716049382713,0.345679012345679,0.16049382716049382,0.2654320987654321,0.11728395061728394,0.018518518518518517,0.22839506172839502,0.22839506172839505,0.1419753086419753
624424,"Conforto, Michael",146,0.4178082191780822,0.5821917808219179,0.3219178082191781,0.1917808219178082,0.0684931506849315,0.4178082191780822,0.3493150684931507,0.2328767123287671,0.2191780821917808,0.15753424657534246,0.0410958904109589,0.1986301369863014,0.19178082191780824,0.1917808219178082
605170,"Caratini, Victor",148,0.38513513513513514,0.6148648648648649,0.3108108108108108,0.20945945945945946,0.0945945945945946,0.36486486486486486,0.3716216216216216,0.2635135135135135,0.20945945945945946,0.13513513513513514,0.04054054054054054,0.1554054054054054,0.23648648648648646,0.22297297297297294
650859,"Rengifo, Luis",190,0.5684210526315789,0.43157894736842106,0.1736842105263158,0.22631578947368422,0.031578947368421054,0.2736842105263158,0.4473684210526316,0.2789473684210526,0.19473684210526315,0.30526315789473685,0.06842105263157895,0.07894736842105265,0.14210526315789473,0.21052631578947367
694384,"Schanuel, Nolan",214,0.397196261682243,0.6028037383177569,0.2523364485981308,0.2897196261682243,0.06074766355140187,0.3644859813084112,0.3644859813084112,0.27102803738317754,0.18691588785046728,0.1542056074766355,0.056074766355140186,0.17757009345794392,0.2102803738317757,0.21495327102803735
