"id","name","api_pitch_type_group03","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
630105,"Cronenworth, Jake","SV",3,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0,0,0,0
669224,"Wells, Austin","CU",6,0.16666666666666666,0.8333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.3333333333333333
686469,"Pasquantino, Vinnie","CU",5,0.6,0.4,0,0.4,0,0.8,0,0.2,0.4,0,0.2,0.4,0,0
680757,"Kwan, Steven","SV",1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
666158,"Lux, Gavin","SL",4,0.75,0.25,0,0.25,0,0.25,0.75,0,0,0.75,0,0.25,0,0
572138,"Singleton, Jon","FC",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
662139,"Varsho, Daulton","SI",25,0.44,0.56,0.12,0.2,0.24,0.48,0.2,0.32,0.28,0.16,0,0.19999999999999996,0.04000000000000001,0.32
657757,"Sheets, Gavin","FF",14,0.35714285714285715,0.6428571428571428,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714288,0.3571428571428571
650333,"Arraez, Luis","FF",53,0.4339622641509434,0.5660377358490566,0.2830188679245283,0.22641509433962265,0.05660377358490566,0.22641509433962265,0.22641509433962265,0.5471698113207547,0.1509433962264151,0.1320754716981132,0.1509433962264151,0.07547169811320756,0.09433962264150944,0.39622641509433965
665862,"Chisholm Jr., Jazz","FC",11,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.09090909090909091,0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.2727272727272727,0,0.09090909090909088,0.09090909090909094,0.09090909090909091
807799,"Yoshida, Masataka","ST",6,0.5,0.5,0.16666666666666666,0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,0.16666666666666669,0,0.3333333333333333
664983,"McCarthy, Jake","CU",7,0.42857142857142855,0.5714285714285714,0,0.5714285714285714,0,0.2857142857142857,0.7142857142857143,0,0.2857142857142857,0.14285714285714285,0,0,0.5714285714285714,0
669224,"Wells, Austin","SI",8,0.5,0.5,0.125,0.375,0,0.5,0.375,0.125,0.25,0.25,0,0.25,0.125,0.125
694384,"Schanuel, Nolan","FC",5,0.4,0.6,0,0.6,0,0.4,0.4,0.2,0,0.2,0.2,0.4,0.2,0
686217,"Frelick, Sal","CU",3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333
686823,"Brennan, Will","CU",2,0,1,1,0,0,0,1,0,0,0,0,0,1,0
682928,"Abrams, CJ","SI",40,0.55,0.44999999999999996,0.125,0.175,0.15,0.4,0.35,0.25,0.325,0.15,0.075,0.07500000000000001,0.19999999999999998,0.175
621566,"Olson, Matt","FF",36,0.2777777777777778,0.7222222222222222,0.3611111111111111,0.2777777777777778,0.08333333333333333,0.3611111111111111,0.2222222222222222,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.2777777777777778,0.1388888888888889,0.3055555555555556
642133,"Tellez, Rowdy","SI",10,0.7,0.30000000000000004,0.2,0,0.1,0.6,0.2,0.2,0.5,0.2,0,0.09999999999999998,0,0.2
641355,"Bellinger, Cody","CU",9,0.2222222222222222,0.7777777777777777,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222
592626,"Pederson, Joc","FF",2,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0,0.5,0,0.5,0
682928,"Abrams, CJ","SV",6,0.5,0.5,0.16666666666666666,0.3333333333333333,0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.3333333333333333,0,0.16666666666666666
572138,"Singleton, Jon","SL",7,0.2857142857142857,0.7142857142857142,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2857142857142857,0,0,0.2857142857142857,0.2857142857142857,0.14285714285714285
663993,"Lowe, Nathaniel","FC",4,0.5,0.5,0,0.5,0,0.25,0.25,0.5,0,0.25,0.25,0.25,0,0.25
646240,"Devers, Rafael","FS",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
643446,"McNeil, Jeff","SI",32,0.40625,0.59375,0.28125,0.25,0.0625,0.34375,0.46875,0.1875,0.25,0.15625,0,0.09375,0.3125,0.1875
663993,"Lowe, Nathaniel","ST",5,0,1,0.6,0.4,0,0.4,0.4,0.2,0,0,0,0.4,0.4,0.2
643565,"Tauchman, Mike","FF",15,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.2,0.06666666666666667,0.4,0.4,0.2,0.4,0.06666666666666667,0,0,0.33333333333333337,0.2
650333,"Arraez, Luis","ST",12,0.4166666666666667,0.5833333333333333,0.25,0.3333333333333333,0,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.4166666666666667,0,0,0.4166666666666667,0.08333333333333333,0.08333333333333333
676475,"Burleson, Alec","CH",3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333
681297,"Cowser, Colton","SI",15,0.5333333333333333,0.4666666666666667,0.13333333333333333,0.3333333333333333,0,0.4,0.4666666666666667,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666671,0.33333333333333337,0.06666666666666667
519203,"Rizzo, Anthony","CH",1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
686469,"Pasquantino, Vinnie","ST",15,0.5333333333333333,0.4666666666666667,0.26666666666666666,0.2,0,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0,0.2,0.2,0.06666666666666667
672284,"Kelenic, Jarred","CH",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
668930,"Turang, Brice","FC",5,0.4,0.6,0,0.6,0,0.2,0.2,0.6,0.2,0,0.2,0,0.2,0.39999999999999997
624424,"Conforto, Michael","FC",6,0,0.9999999999999999,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0,0,0,0,0.8333333333333334,0.16666666666666666,0
573262,"Yastrzemski, Mike","SL",13,0.5384615384615384,0.46153846153846156,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385
677800,"Abreu, Wilyer","CU",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
666160,"Moniak, Mickey","FC",3,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
681082,"Stott, Bryson","SL",15,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.2,0.06666666666666667,0.2,0.4,0.4,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666668,0.13333333333333336,0.33333333333333337
660821,"Sánchez, Jesús","FC",4,0.5,0.5,0.5,0,0,0.25,0.5,0.25,0,0.5,0,0.25,0,0.25
691718,"Crow-Armstrong, Pete","ST",6,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.33333333333333337,0.16666666666666666,0.16666666666666666
671277,"García Jr., Luis","SL",17,0.6470588235294118,0.35294117647058826,0,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.6470588235294118,0.11764705882352941,0.11764705882352941,0.47058823529411764,0.058823529411764705,0.11764705882352941,0.17647058823529416,0.058823529411764705
