"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Hoffman, Jeff",656546,"TOR","FF","4-Seam Fastball",-1.1,-3,"275",40.1,"65","0.241","0.586","0.382",24.2,30.8,22.7,"0.267","0.64","0.412",57.9
"Rogers, Trevor",669432,"BAL","FF","4-Seam Fastball",3.1,9,"303",41.9,"65","0.145","0.21","0.193",25.4,30.8,19.8,"0.217","0.442","0.295",52.4
"Eovaldi, Nathan",543135,"TEX","FC","Cutter",2.5,7,"297",20.6,"64","0.213","0.311","0.249",22.3,25,25.4,"0.265","0.501","0.341",37.8
"Wentz, Joey",666214,"ATL","FC","Cutter",-0.4,-1,"296",35.1,"64","0.25","0.5","0.332",29.3,28.1,20.5,"0.199","0.393","0.257",47.7
"Suárez, Ranger",624133,"PHI","FC","Cutter",2.4,7,"280",19.6,"64","0.213","0.361","0.266",22.4,18.8,27.3,"0.255","0.414","0.304",28.6
"Doval, Camilo",666808,"SF","FC","Cutter",0.5,2,"307",42.3,"63","0.22","0.3","0.307",13.2,11.1,12.1,"0.297","0.482","0.394",44.4
"Brazobán, Huascar",623211,"NYM","SI","Sinker",1.5,4,"276",33.9,"63","0.22","0.26","0.307",15.6,12.7,22.2,"0.237","0.298","0.33",39.1
"Adam, Jason",592094,"SD","SL","Slider",0.9,3,"302",35.7,"63","0.281","0.386","0.338",41.1,27,27.9,"0.245","0.382","0.298",36.6
"Rodríguez, Yariel",684320,"TOR","FF","4-Seam Fastball",1.3,4,"333",43.1,"63","0.167","0.259","0.257",18.6,9.5,10.5,"0.214","0.361","0.309",41.7
"Pfaadt, Brandon",694297,"AZ","CH","Changeup",0.1,0,"279",15.1,"63","0.25","0.4","0.299",29.4,7.9,7.4,"0.344","0.582","0.408",36.4
"Eovaldi, Nathan",543135,"TEX","CU","Curveball",2.2,7,"300",20.8,"63","0.102","0.153","0.176",44.1,41.3,24.3,"0.14","0.223","0.189",24.2
"Ross, Joe",605452,"PHI","FF","4-Seam Fastball",-0.4,-1,"284",37.4,"62","0.314","0.49","0.385",27.4,14.5,13.6,"0.298","0.524","0.393",38.6
"Sears, JP",676664,"ATH","CH","Changeup",-1,-3,"288",15.7,"62","0.279","0.508","0.348",21.7,8.1,12.2,"0.269","0.461","0.308",35.1
"Vesia, Alex",681911,"LAD","SL","Slider",0.8,2,"275",38.2,"61","0.185","0.389","0.282",38.9,36.1,20.2,"0.197","0.374","0.296",36.4
"Brash, Matt",666374,"SEA","SL","Slider",2.4,7,"277",63.1,"61","0.135","0.135","0.19",31.3,32.8,27.4,"0.146","0.177","0.208",11.8
"Garcia, Robert",676395,"TEX","FF","4-Seam Fastball",1.7,4,"271",43.2,"59","0.191","0.234","0.277",33.8,32.2,20.9,"0.158","0.252","0.266",33.3
"Alcantara, Sandy",645261,"MIA","SL","Slider",0,0,"308",17.1,"59","0.25","0.385","0.301",25.8,18.6,13.4,"0.366","0.616","0.433",41.9
"Priester, Quinn",682990,"MIL","FC","Cutter",-1,-3,"279",17.5,"59","0.302","0.472","0.369",21.3,25.4,18.8,"0.264","0.393","0.325",44.7
"Montero, Rafael",606160,"ATL","FF","4-Seam Fastball",1,3,"299",42.7,"58","0.216","0.353","0.302",23.9,24.1,16.3,"0.277","0.512","0.382",71.1
"Blanco, Ronel",669854,"HOU","FF","4-Seam Fastball",-1.7,-5,"283",35.6,"58","0.267","0.6","0.432",16.8,10.3,9.2,"0.24","0.487","0.388",45
"Anderson, Grant",681982,"MIL","FF","4-Seam Fastball",1.3,3,"266",31.4,"58","0.1","0.22","0.212",44.8,55.2,26.7,"0.128","0.242","0.232",22.2
"Leahy, Kyle",681517,"STL","FF","4-Seam Fastball",0.6,2,"271",31.4,"57","0.28","0.42","0.351",19.8,21.1,18.8,"0.263","0.447","0.35",55.3
"Rodriguez, Eduardo",593958,"AZ","FC","Cutter",0.5,1,"269",17.9,"56","0.288","0.481","0.366",26.6,25,26.9,"0.247","0.432","0.31",23.1
"Ray, Robbie",592662,"SF","CU","Curveball",-1.6,-4,"276",13.2,"55","0.26","0.48","0.365",36.9,25.5,22.2,"0.264","0.469","0.346",41.7
"Alcantara, Sandy",645261,"MIA","CU","Curveball",-0.7,-2,"268",14.9,"55","0.264","0.472","0.326",23.5,23.6,16.5,"0.289","0.517","0.354",47.5
"Mattson, Isaac",676755,"PIT","FF","4-Seam Fastball",1.9,5,"272",73.5,"54","0.174","0.261","0.264",23.2,35.2,21.8,"0.167","0.234","0.251",44.4
"Milner, Hoby",571948,"TEX","ST","Sweeper",1.1,3,"293",37.6,"51","0.208","0.25","0.244",15.1,17.6,13,"0.288","0.496","0.338",34.1
