"id","name","api_pitch_type_group03","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
660670,"Acuña Jr., Ronald","FS",10,0.4,0.6000000000000001,0.4,0.2,0,0.3,0.5,0.2,0.1,0.2,0.1,0.19999999999999998,0.3,0.1
572233,"Walker, Christian","ST",25,0.2,0.8,0.44,0.12,0.24,0.32,0.44,0.24,0.2,0,0,0.12,0.44,0.24
664761,"Bohm, Alec","SL",72,0.4305555555555556,0.5694444444444444,0.25,0.2222222222222222,0.09722222222222222,0.2916666666666667,0.3611111111111111,0.3472222222222222,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.08333333333333334,0.18055555555555555,0.3055555555555555
621043,"Correa, Carlos","FF",81,0.32098765432098764,0.6790123456790123,0.2839506172839506,0.2839506172839506,0.1111111111111111,0.20987654320987653,0.4567901234567901,0.3333333333333333,0.08641975308641975,0.18518518518518517,0.04938271604938271,0.12345679012345678,0.2716049382716049,0.2839506172839506
670623,"Paredes, Isaac","FC",17,0.35294117647058826,0.6470588235294118,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.47058823529411764,0.17647058823529413,0.35294117647058826,0.23529411764705882,0,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.23529411764705885
677649,"Duran, Ezequiel","ST",12,0.3333333333333333,0.6666666666666667,0.25,0.4166666666666667,0,0.4166666666666667,0.5,0.08333333333333333,0.08333333333333333,0.25,0,0.33333333333333337,0.25,0.08333333333333333
608841,"Meneses, Joey","CH",15,0.5333333333333333,0.4666666666666667,0.2,0.06666666666666667,0.2,0.4,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.26666666666666666,0,0.13333333333333336,0.2,0.13333333333333333
502110,"Martinez, J.D.","ST",10,0.5,0.5,0.3,0.2,0,0.4,0.6,0,0.2,0.3,0,0.2,0.3,0
621035,"Taylor, Chris","CH",12,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.25,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.16666666666666669,0,0.16666666666666669
642731,"Estrada, Thairo","CU",11,0.5454545454545454,0.4545454545454546,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.2727272727272727,0,0.1818181818181818
668670,"Rogers, Jake","CU",11,0.18181818181818182,0.8181818181818181,0.45454545454545453,0.36363636363636365,0,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0,0.36363636363636365,0.1818181818181818,0.2727272727272727
545341,"Grichuk, Randal","CH",10,0.6,0.4,0.1,0.2,0.1,0.9,0,0.1,0.6,0,0,0.30000000000000004,0,0.1
543807,"Springer, George","FO",1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
666971,"Gurriel Jr., Lourdes","CH",29,0.41379310344827586,0.5862068965517242,0.3103448275862069,0.27586206896551724,0,0.5172413793103449,0.41379310344827586,0.06896551724137931,0.20689655172413793,0.1724137931034483,0.034482758620689655,0.31034482758620696,0.24137931034482757,0.034482758620689655
516782,"Marte, Starling","FF",41,0.4146341463414634,0.5853658536585367,0.3902439024390244,0.14634146341463414,0.04878048780487805,0.24390243902439024,0.3170731707317073,0.43902439024390244,0.17073170731707318,0.14634146341463414,0.0975609756097561,0.07317073170731705,0.17073170731707318,0.3414634146341463
664056,"Bader, Harrison","ST",20,0.4,0.6,0.25,0.2,0.15,0.55,0.35,0.1,0.25,0.15,0,0.30000000000000004,0.19999999999999998,0.1
656305,"Chapman, Matt","SI",75,0.49333333333333335,0.5066666666666666,0.26666666666666666,0.21333333333333335,0.02666666666666667,0.37333333333333335,0.36,0.26666666666666666,0.29333333333333333,0.17333333333333334,0.02666666666666667,0.08000000000000002,0.18666666666666665,0.24
575929,"Contreras, Willson","FF",49,0.3469387755102041,0.6530612244897959,0.2857142857142857,0.2857142857142857,0.08163265306122448,0.14285714285714285,0.4897959183673469,0.3673469387755102,0.10204081632653061,0.1836734693877551,0.061224489795918366,0.040816326530612235,0.30612244897959184,0.30612244897959184
