"id","name","api_pitch_type_group03","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
670764,"Walls, Taylor","FF",73,0.2191780821917808,0.7808219178082192,0.3972602739726027,0.2191780821917808,0.1643835616438356,0.2191780821917808,0.3013698630136986,0.4794520547945205,0.0684931506849315,0.0958904109589041,0.0547945205479452,0.1506849315068493,0.2054794520547945,0.4246575342465753
595777,"Profar, Jurickson","SI",56,0.5892857142857143,0.4107142857142857,0.08928571428571429,0.21428571428571427,0.10714285714285714,0.2857142857142857,0.375,0.3392857142857143,0.26785714285714285,0.21428571428571427,0.10714285714285714,0.01785714285714285,0.16071428571428573,0.23214285714285715
571970,"Muncy, Max","SL",29,0.27586206896551724,0.7241379310344828,0.41379310344827586,0.20689655172413793,0.10344827586206896,0.4482758620689655,0.4827586206896552,0.06896551724137931,0.20689655172413793,0.06896551724137931,0,0.2413793103448276,0.4137931034482759,0.06896551724137931
606132,"Tapia, Raimel","CH",56,0.42857142857142855,0.5714285714285714,0.25,0.26785714285714285,0.05357142857142857,0.32142857142857145,0.375,0.30357142857142855,0.16071428571428573,0.21428571428571427,0.05357142857142857,0.16071428571428573,0.16071428571428573,0.24999999999999997
596129,"Vogelbach, Daniel","FC",22,0.45454545454545453,0.5454545454545454,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.045454545454545456,0.045454545454545456,0.09090909090909088,0.3181818181818182,0.13636363636363635
646240,"Devers, Rafael","FC",26,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.34615384615384615,0.038461538461538464,0.4230769230769231,0.34615384615384615,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.2692307692307692,0.23076923076923075,0.19230769230769232
605137,"Bell, Josh","SL",30,0.36666666666666664,0.6333333333333333,0.3,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.2,0.16666666666666666,0,0.3,0.16666666666666666,0.16666666666666666
641680,"Heim, Jonah","CU",17,0.5294117647058824,0.47058823529411764,0.4117647058823529,0.058823529411764705,0,0.5294117647058824,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.17647058823529413,0,0.1764705882352941,0.11764705882352941,0.17647058823529413
663457,"Nootbaar, Lars","ST",2,0,1,1,0,0,1,0,0,0,0,0,1,0,0
662139,"Varsho, Daulton","FF",77,0.2077922077922078,0.7922077922077921,0.45454545454545453,0.2077922077922078,0.12987012987012986,0.42857142857142855,0.33766233766233766,0.23376623376623376,0.07792207792207792,0.1038961038961039,0.025974025974025976,0.35064935064935066,0.23376623376623376,0.20779220779220778
621563,"Wendle, Joey","CU",30,0.6666666666666666,0.33333333333333337,0.1,0.23333333333333334,0,0.4666666666666667,0.4,0.13333333333333333,0.3333333333333333,0.3333333333333333,0,0.13333333333333336,0.06666666666666671,0.13333333333333333
605612,"Castro, Harold","SI",18,0.4444444444444444,0.5555555555555556,0.2777777777777778,0.2777777777777778,0,0.2222222222222222,0.2777777777777778,0.5,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.16666666666666669,0.2777777777777778
643393,"Kemp, Tony","ST",4,0.75,0.25,0,0.25,0,0.5,0.25,0.25,0.5,0,0.25,0,0.25,0
