"id","name","api_pitch_type_group03","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
664040,"Lowe, Brandon","SI",24,0.5,0.5,0.125,0.375,0,0.25,0.5,0.25,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333334,0.25,0.16666666666666669
677587,"Rocchio, Brayan","FF",75,0.36,0.64,0.37333333333333335,0.2,0.06666666666666667,0.26666666666666666,0.36,0.37333333333333335,0.13333333333333333,0.16,0.06666666666666667,0.13333333333333333,0.19999999999999998,0.3066666666666667
453568,"Blackmon, Charlie","SI",24,0.5,0.5,0.125,0.3333333333333333,0.041666666666666664,0.375,0.5416666666666666,0.08333333333333333,0.20833333333333334,0.2916666666666667,0,0.16666666666666666,0.24999999999999994,0.08333333333333333
621566,"Olson, Matt","ST",11,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.18181818181818182,0,0.09090909090909088,0.45454545454545453,0.09090909090909091
646240,"Devers, Rafael","CU",30,0.4,0.6,0.3333333333333333,0.16666666666666666,0.1,0.4666666666666667,0.36666666666666664,0.16666666666666666,0.23333333333333334,0.1,0.06666666666666667,0.23333333333333334,0.2666666666666666,0.09999999999999999
670541,"Alvarez, Yordan","CU",30,0.36666666666666664,0.6333333333333333,0.3333333333333333,0.26666666666666666,0.03333333333333333,0.43333333333333335,0.43333333333333335,0.13333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.33333333333333337,0.2,0.1
657077,"Verdugo, Alex","SL",41,0.43902439024390244,0.5609756097560976,0.34146341463414637,0.1951219512195122,0.024390243902439025,0.6341463414634146,0.12195121951219512,0.24390243902439024,0.34146341463414637,0.07317073170731707,0.024390243902439025,0.2926829268292683,0.04878048780487805,0.21951219512195122
664774,"Wade Jr., LaMonte","FC",16,0.375,0.625,0.1875,0.3125,0.125,0.4375,0.1875,0.375,0.3125,0,0.0625,0.125,0.1875,0.3125
624424,"Conforto, Michael","SC",1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
647351,"Toro, Abraham","SL",22,0.36363636363636365,0.6363636363636364,0.22727272727272727,0.3181818181818182,0.09090909090909091,0.5,0.3181818181818182,0.18181818181818182,0.22727272727272727,0.13636363636363635,0,0.2727272727272727,0.18181818181818182,0.18181818181818182
572138,"Singleton, Jon","FC",24,0.3333333333333333,0.6666666666666666,0.4583333333333333,0.08333333333333333,0.125,0.3333333333333333,0.20833333333333334,0.4583333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.125,0.375
666158,"Lux, Gavin","SL",40,0.525,0.475,0.275,0.1,0.1,0.55,0.275,0.175,0.4,0.125,0,0.15000000000000002,0.15000000000000002,0.175
669224,"Wells, Austin","CU",23,0.2608695652173913,0.7391304347826088,0.30434782608695654,0.30434782608695654,0.13043478260869565,0.34782608695652173,0.391304347826087,0.2608695652173913,0.13043478260869565,0.13043478260869565,0,0.21739130434782608,0.26086956521739135,0.2608695652173913
650489,"Castro, Willi","FC",36,0.3055555555555556,0.6944444444444444,0.3333333333333333,0.3333333333333333,0.027777777777777776,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.1388888888888889,0.1388888888888889,0.027777777777777776,0.19444444444444442,0.3055555555555555,0.19444444444444442
666160,"Moniak, Mickey","CH",55,0.4909090909090909,0.509090909090909,0.2,0.18181818181818182,0.12727272727272726,0.5454545454545454,0.2909090909090909,0.16363636363636364,0.3090909090909091,0.12727272727272726,0.05454545454545454,0.23636363636363633,0.16363636363636364,0.1090909090909091
596019,"Lindor, Francisco","CU",45,0.4,0.6,0.4444444444444444,0.15555555555555556,0,0.35555555555555557,0.4,0.24444444444444444,0.17777777777777778,0.2,0.022222222222222223,0.17777777777777778,0.2,0.2222222222222222
665926,"Giménez, Andrés","SV",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
646240,"Devers, Rafael","ST",11,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.36363636363636365,0,0.7272727272727273,0.2727272727272727,0,0.2727272727272727,0.09090909090909091,0,0.4545454545454546,0.1818181818181818,0
680757,"Kwan, Steven","SV",2,0,1,0,1,0,1,0,0,0,0,0,1,0,0
686469,"Pasquantino, Vinnie","CU",27,0.5185185185185185,0.48148148148148145,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.07407407407407407,0,0.2222222222222222,0.037037037037037035,0.2222222222222222
630105,"Cronenworth, Jake","SV",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
646240,"Devers, Rafael","KN",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
650333,"Arraez, Luis","FF",178,0.3539325842696629,0.646067415730337,0.2696629213483146,0.3089887640449438,0.06741573033707865,0.25280898876404495,0.43820224719101125,0.3089887640449438,0.11797752808988764,0.1797752808988764,0.056179775280898875,0.1348314606741573,0.25842696629213485,0.2528089887640449
807799,"Yoshida, Masataka","ST",8,0.375,0.625,0.375,0.125,0.125,0.375,0.625,0,0.125,0.25,0,0.25,0.375,0
694384,"Schanuel, Nolan","FC",35,0.42857142857142855,0.5714285714285714,0.3142857142857143,0.2,0.05714285714285714,0.4,0.4,0.2,0.17142857142857143,0.22857142857142856,0.02857142857142857,0.2285714285714286,0.17142857142857146,0.17142857142857143
686823,"Brennan, Will","CU",19,0.42105263157894735,0.5789473684210527,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.631578947368421,0.3157894736842105,0.05263157894736842,0.3157894736842105,0.10526315789473684,0,0.3157894736842105,0.21052631578947367,0.05263157894736842
662139,"Varsho, Daulton","SI",30,0.43333333333333335,0.5666666666666667,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.2,0.5,0.3,0.1,0.3333333333333333,0,0.1,0.16666666666666669,0.3
657757,"Sheets, Gavin","FF",107,0.2897196261682243,0.7102803738317757,0.3364485981308411,0.29906542056074764,0.07476635514018691,0.34579439252336447,0.3364485981308411,0.3177570093457944,0.1308411214953271,0.12149532710280374,0.037383177570093455,0.21495327102803738,0.21495327102803735,0.2803738317757009
665862,"Chisholm Jr., Jazz","FC",37,0.4864864864864865,0.5135135135135136,0.24324324324324326,0.16216216216216217,0.10810810810810811,0.43243243243243246,0.43243243243243246,0.13513513513513514,0.24324324324324326,0.24324324324324326,0,0.1891891891891892,0.1891891891891892,0.13513513513513514
686217,"Frelick, Sal","CU",18,0.5555555555555556,0.4444444444444444,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.16666666666666663,0.1111111111111111,0.16666666666666666
664983,"McCarthy, Jake","CU",15,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.26666666666666666,0,0.4666666666666667,0.4,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.2,0.06666666666666671,0.06666666666666667
668939,"Rutschman, Adley","ST",19,0.21052631578947367,0.7894736842105262,0.5263157894736842,0.15789473684210525,0.10526315789473684,0.47368421052631576,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.10526315789473684,0,0.3684210526315789,0.3157894736842105,0.10526315789473684
669224,"Wells, Austin","SI",31,0.5161290322580645,0.4838709677419355,0.3225806451612903,0.16129032258064516,0,0.3548387096774194,0.2903225806451613,0.3548387096774194,0.25806451612903225,0.1935483870967742,0.06451612903225806,0.09677419354838712,0.09677419354838712,0.2903225806451613
686823,"Brennan, Will","KN",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
595777,"Profar, Jurickson","FF",102,0.39215686274509803,0.607843137254902,0.30392156862745096,0.19607843137254902,0.10784313725490197,0.39215686274509803,0.3137254901960784,0.29411764705882354,0.18627450980392157,0.14705882352941177,0.058823529411764705,0.20588235294117646,0.16666666666666666,0.23529411764705882
665750,"Taveras, Leody","FS",22,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.22727272727272727,0.045454545454545456,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.13636363636363638,0.2727272727272727,0.22727272727272724
681082,"Stott, Bryson","SL",35,0.2857142857142857,0.7142857142857142,0.45714285714285713,0.2571428571428571,0,0.5428571428571428,0.22857142857142856,0.22857142857142856,0.2571428571428571,0.02857142857142857,0,0.2857142857142857,0.19999999999999998,0.22857142857142856
643565,"Tauchman, Mike","FS",8,0.625,0.375,0.25,0.125,0,0.25,0.375,0.375,0.25,0.25,0.125,0,0.125,0.25
686823,"Brennan, Will","FS",15,0.5333333333333333,0.4666666666666667,0,0.4666666666666667,0,0.3333333333333333,0.6,0.06666666666666667,0.26666666666666666,0.2,0.06666666666666667,0.06666666666666665,0.39999999999999997,0
