"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
691406,"Caminero, Junior","R",78.66797437499997,26.167714635832915,5.117400502037917,-0.1670732480557548,"0.50000000000000000000",5.593190407131825,33.03549320458305,27.442302797451198,28.261596376619632,"160"
606466,"Marte, Ketel","R",78.30917336538462,31.418333216030312,7.851764285673027,-9.793941402150136,"0.51923076923076923077",8.101604155418022,37.993694974872305,29.892090819454275,25.188696738223022,"104"
666176,"Adell, Jo","R",78.01558260416665,32.57508714631545,8.63982942792882,-4.247003396610403,"0.48958333333333333333",1.0415399584225007,26.658804517809557,25.617264559387056,27.529063066576715,"96"
665833,"Cruz, Oneil","L",77.76624716535436,32.442209383785915,9.903222047625555,-11.721212832130997,"0.52755905511811023622",9.975068545188797,37.38312176426631,27.40805321907751,26.859330645538165,"127"
592450,"Judge, Aaron","R",77.7286502654867,38.17861928994935,15.285152502587284,-6.264249376659034,"0.53097345132743362832",3.8429138897923107,30.584766984822853,26.741853095030518,33.040828318576644,"113"
656941,"Schwarber, Kyle","L",76.62754518918919,29.54590070833352,14.378712829862177,-5.7851062165634985,"0.67027027027027027027",11.719957162854225,32.95534036268171,21.235383199827467,26.67109732456511,"185"
665489,"Guerrero Jr., Vladimir","R",76.52062932203387,28.71401649943388,2.2186724255959933,-3.4783006610665828,"0.33050847457627118644",7.225006795445628,34.22346075048564,26.998453955040027,29.387636648494816,"118"
624413,"Alonso, Pete","R",76.45004607594937,34.05957157355681,11.066348019557967,-2.5742795676911086,"0.58227848101265822785",5.826123342546446,30.15357552570848,24.327452183162016,27.035286198416237,"158"
575929,"Contreras, Willson","R",76.3621208227848,33.974300502301126,8.7466014302054,-0.5853136708436409,"0.48101265822784810127",4.239614869709066,28.216618481346092,23.977003611637034,30.704905041394955,"158"
656305,"Chapman, Matt","R",76.0175941860465,27.87357418333221,5.963349331616579,-3.2732447464803904,"0.53488372093023255814",-0.5575639112885367,28.487686190902995,29.04525010219153,30.15549851669057,"86"
673357,"Robert Jr., Luis","R",75.99760591304347,36.52314277800842,9.954497402973,-2.023936019822684,"0.54782608695652173913",-3.8396713091631254,27.714293095640496,31.55396440480362,26.768986651784395,"115"
677594,"Rodríguez, Julio","R",75.96921106508879,33.20585960938708,6.889610666123693,0.9332244838909055,"0.40828402366863905325",11.310401418007615,31.718794980803988,20.408393562796373,29.53870774265141,"169"
663586,"Riley, Austin","R",75.8954655479452,33.261897603485224,11.369831141110481,-5.291517017607645,"0.43150684931506849315",7.388808102544557,35.967385234708374,28.578577132163844,27.811040467062018,"146"
695578,"Wood, James","L",75.62768922705312,40.52226695132575,8.217999123786665,0.5608348048591415,"0.39613526570048309179",1.464834569947075,32.5944014463777,31.12956687643062,29.68857042242726,"207"
669394,"Burger, Jake","R",75.46437157894736,25.449071025913405,9.302405444277484,-7.046207368271459,"0.56842105263157894737",9.498507166130695,32.53813853530978,23.039631369179087,31.88596499867288,"95"
701358,"Smith, Cam","R",75.4463579120879,38.5568642806759,9.632879822462666,-3.319193889718053,"0.42857142857142857143",6.016002691062604,30.805773649382164,24.78977095831956,29.76644289948768,"91"
672356,"Arias, Gabriel","R",75.42227508379887,29.750043236382957,11.269722756477126,-1.5189166331172181,"0.47486033519553072626",6.862249994220528,36.316628005506054,29.4543780112855,34.71385584481328,"179"
680718,"Barger, Addison","L",75.35604068181819,29.345172498259423,9.647293083651407,-10.070920639380141,"0.52272727272727272727",0.3494490708664509,33.14406496733228,32.79461589646583,26.04718043711196,"44"
660271,"Ohtani, Shohei","L",75.32791131868127,35.37571314596504,14.394866500428593,-2.387960231629619,"0.53846153846153846154",-1.7403697808374992,28.37277142660304,30.113141207440524,33.04385014391731,"182"
677951,"Witt Jr., Bobby","R",75.2863956034483,30.763578034134277,6.081917944526351,-1.3126924899919892,"0.48275862068965517241",1.2802605358378052,28.687354276498034,27.40709374066023,25.299653946494068,"116"
682663,"Ramírez, Agustín","R",75.17471951456308,25.92330171065185,8.191855076398115,-2.258391346172328,"0.50485436893203883495",0.791161537831468,29.546337726782273,28.755176188950813,30.456938121759624,"103"
663624,"Mountcastle, Ryan","R",75.09590406779661,37.2677715133564,7.0324480468385895,-1.3878560881745667,"0.37288135593220338983",1.7244031183412014,28.20849298579188,26.484089867450674,30.613475652149088,"118"
621439,"Buxton, Byron","R",74.98399535353532,33.55762290356872,13.301111559460335,-6.570841773521582,"0.59595959595959595960",4.3552410077517285,28.54320544030925,24.187964432557525,28.172923468509442,"99"
592518,"Machado, Manny","R",74.88922259259259,26.882748353972275,7.49752324066527,-0.3296135546907641,"0.56084656084656084656",7.425652076588428,30.6195724963976,23.193920419809167,30.87054354203208,"189"
663728,"Raleigh, Cal","R",74.8705197979798,32.529583145063086,18.531425566790503,-11.422674466957233,"0.45959595959595959596",13.101764478814038,39.725984614899126,26.624220136085096,25.247136286230976,"198"
669065,"Stowers, Kyle","L",74.79293766129028,33.565894633221355,10.22215305710939,0.6730410488306485,"0.48387096774193548387",1.824833377094629,31.962372358841154,30.137538981746516,29.93173456551804,"124"
683146,"Baty, Brett","L",74.75705472222222,34.56155388409658,6.682208754857772,6.84832188620949,"0.50000000000000000000",-4.391950589319635,25.44492012291315,29.836870712232795,30.85494104551315,"36"
572233,"Walker, Christian","R",74.5695422222222,29.92546461633494,7.978069154811232,-3.6936198624599323,"0.51851851851851851852",2.7332378894572256,31.70175758837734,28.968519698920108,25.66485678831736,"108"
683002,"Henderson, Gunnar","L",74.5371561142857,28.057905080576372,9.040738357551682,0.11750841058568676,"0.53142857142857142857",8.095671976704285,33.85890326399243,25.76323128728815,27.504204917947895,"175"
545361,"Trout, Mike","R",74.51066250000001,38.89827400837182,8.975558835521847,0.19549836629307626,"0.37500000000000000000",-6.05144134179871,24.292670510398978,30.344111852197685,25.876440430485463,"64"
682985,"Greene, Riley","L",74.43468229166662,43.97297827445792,11.308303418656118,2.473827355332997,"0.50000000000000000000",2.8822763681644648,31.874388252466883,28.992111884302442,25.214933162012898,"192"
624585,"Soler, Jorge","R",74.34124194029852,34.25122531812514,9.081189564181917,-6.880246872237865,"0.58208955223880597015",0.5434379721446168,29.121691866093915,28.578253893949313,29.243658079006273,"67"
696100,"Goodman, Hunter","R",74.27399690058476,26.02689263116895,11.604187812259093,-6.208457433490752,"0.57894736842105263158",9.344121217010354,37.79912486098335,28.45500364397298,29.25596158333032,"171"
682829,"De La Cruz, Elly","R",74.26833837988826,34.368299998280875,9.640337843249707,-1.9057574184264312,"0.52513966480446927374",8.238809693773211,37.95287734447348,29.71406765070027,30.133307153756565,"179"
694671,"Langford, Wyatt","R",74.26214898437499,35.826177739011946,18.37121318499914,-4.627477548002807,"0.42968750000000000000",5.367962146818286,33.51509644859235,28.147134301774074,27.6287577353079,"128"
621043,"Correa, Carlos","R",74.1876085840708,31.772871463814347,11.081322697187476,-5.497590780890773,"0.51327433628318584071",4.227779240382795,30.276991426907845,26.049212186525022,28.099640467911208,"113"
650490,"Díaz, Yandy","R",74.0988541614907,24.226865644822695,3.532999760637838,5.403238964751641,"0.32919254658385093168",1.0667457285696484,30.96648414161754,29.899738413047896,28.269112510778474,"161"
650489,"Castro, Willi","R",74.09100296296296,32.037082187819486,5.4125524153305,-7.703469175070873,"0.35555555555555555556",-0.27933293034121737,31.63745357525776,31.916786505598974,27.82298707037438,"135"
687597,"Beck, Jordan","R",74.06231518796993,32.42195964417357,8.552771093943802,-1.6179289098857186,"0.48120300751879699248",8.36000170951707,26.767842740188446,18.40784103067138,29.25795598654245,"133"
547180,"Harper, Bryce","L",74.01797487500001,34.46008114716807,12.944790376698245,-5.225616258520359,"0.50000000000000000000",12.009196585587985,35.41693928528518,23.40774269969716,30.32935274655723,"160"
608070,"Ramírez, José","R",74.00157579617837,26.55511589931045,7.737379709114599,-6.481414956315823,"0.57961783439490445860",2.8583963517118987,32.13870622791062,29.280309876198718,25.56245397521573,"157"
671218,"Ramos, Heliot","R",73.98519680722896,32.29557349503407,7.486100796622757,1.0825735727471533,"0.46987951807228915663",2.302911575203341,27.61801505695453,25.315103481751198,27.972745326135993,"166"
660821,"Sánchez, Jesús","L",73.93519683333331,26.12569055083552,6.970758812991923,-3.1140124838390464,"0.53333333333333333333",9.755749041367917,36.52045223693522,26.764703195567314,29.122774905992028,"60"
694192,"Chourio, Jackson","R",73.89974189873412,26.765076969084422,6.596314615118284,2.586982537305213,"0.52531645569620253165",2.7668227736320063,27.51082518231946,24.744002408687457,30.061252162659905,"158"
641857,"McMahon, Ryan","L",73.80847411764707,38.014730592514375,13.077934381245605,-0.6112509237796355,"0.43382352941176470588",4.475488113724092,26.81826783033016,22.342779716606067,31.83126181651556,"136"
502671,"Goldschmidt, Paul","R",73.7448881617647,31.54968156851217,10.627232002419298,0.07162959173333236,"0.46323529411764705882",-4.368273735527659,22.27096213573454,26.63923587126219,33.48264887710223,"136"
680776,"Duran, Jarren","L",73.7326454245283,27.135369427253632,3.443815933160055,5.709157415306962,"0.39622641509433962264",-0.4866587073651788,28.45850395881766,28.94516266618284,31.559081091076568,"212"
668804,"Reynolds, Bryan","R",73.71676614035087,37.998566535623446,11.79352465189013,5.032803483857736,"0.54385964912280701754",-3.622495168679634,27.475238042481582,31.09773321116122,28.517310120717102,"171"
682998,"Carroll, Corbin","L",73.69475234042555,24.890798311548142,9.279655621295383,-0.36481784526763145,"0.69503546099290780142",4.765245575045318,35.3452733018066,30.580027726761276,29.84321406277433,"141"
